config,p,draw,stationary,max_mod
naive (sd = 1),15,2946,FALSE,2.678876576817577
naive (sd = 1),15,2947,FALSE,6.415616055067501
naive (sd = 1),15,2948,FALSE,3.1524471840356556
naive (sd = 1),15,2949,FALSE,1.1297611769701814
naive (sd = 1),15,2950,FALSE,1.1527927481980502
naive (sd = 1),15,2951,FALSE,10.064029947899257
naive (sd = 1),15,2952,FALSE,48.47648591746027
naive (sd = 1),15,2953,FALSE,1.8854261329171134
naive (sd = 1),15,2954,FALSE,3.4485629467839263
naive (sd = 1),15,2955,FALSE,2.603820808655108
naive (sd = 1),15,2956,FALSE,2.102266131125095
naive (sd = 1),15,2957,FALSE,1.1571664805166584
naive (sd = 1),15,2958,FALSE,1.3461177039375753
naive (sd = 1),15,2959,FALSE,1.2151431860817903
naive (sd = 1),15,2960,FALSE,1.5340815967715797
naive (sd = 1),15,2961,FALSE,1.30622651233569
naive (sd = 1),15,2962,FALSE,3.294942687225379
naive (sd = 1),15,2963,FALSE,3.6469520398645323
naive (sd = 1),15,2964,FALSE,3.6050649730613413
naive (sd = 1),15,2965,FALSE,2.1629098920069847
naive (sd = 1),15,2966,FALSE,1.712367521819832
naive (sd = 1),15,2967,FALSE,1.385651775790092
naive (sd = 1),15,2968,FALSE,4.88339339439832
naive (sd = 1),15,2969,FALSE,2.1487307257904327
naive (sd = 1),15,2970,FALSE,1.6003929816569107
naive (sd = 1),15,2971,FALSE,2.537489415879282
naive (sd = 1),15,2972,FALSE,3.5910936253220984
naive (sd = 1),15,2973,FALSE,1.130469635599225
naive (sd = 1),15,2974,FALSE,1.8006051577746065
naive (sd = 1),15,2975,FALSE,1.6041592897552255
naive (sd = 1),15,2976,FALSE,1.4827761302945963
naive (sd = 1),15,2977,FALSE,10.662373731847838
naive (sd = 1),15,2978,FALSE,1.5147225116068164
naive (sd = 1),15,2979,FALSE,2.0923766450197343
naive (sd = 1),15,2980,FALSE,1.6579759309121944
naive (sd = 1),15,2981,FALSE,1.7553672449877473
naive (sd = 1),15,2982,FALSE,2.1142871510330408
naive (sd = 1),15,2983,FALSE,2.377065441252675
naive (sd = 1),15,2984,FALSE,1.9174665824146353
naive (sd = 1),15,2985,FALSE,1.5249858727690497
naive (sd = 1),15,2986,FALSE,1.5723680199188994
naive (sd = 1),15,2987,FALSE,2.3078228814384056
naive (sd = 1),15,2988,FALSE,1.8705684592766914
naive (sd = 1),15,2989,FALSE,3.725714766658054
naive (sd = 1),15,2990,FALSE,1.9673697523233626
naive (sd = 1),15,2991,FALSE,1.2126885409828738
naive (sd = 1),15,2992,FALSE,1.7840570753047964
naive (sd = 1),15,2993,FALSE,1.8146172691958844
naive (sd = 1),15,2994,FALSE,5.541130595832688
naive (sd = 1),15,2995,FALSE,1.2608427780564386
naive (sd = 1),15,2996,FALSE,1.7635789881205248
naive (sd = 1),15,2997,FALSE,1.3080266348213658
naive (sd = 1),15,2998,FALSE,1.4957105970099323
naive (sd = 1),15,2999,FALSE,1.1475541604007309
naive (sd = 1),15,3000,FALSE,1.1335087832056547
naive (sd = 1),15,3001,FALSE,2.774031414825434
naive (sd = 1),15,3002,FALSE,1.5262896491855573
naive (sd = 1),15,3003,FALSE,1.7463971965966805
naive (sd = 1),15,3004,FALSE,2.9664066144217744
naive (sd = 1),15,3005,FALSE,2.8070946163439783
naive (sd = 1),15,3006,FALSE,3.5276650541545065
naive (sd = 1),15,3007,FALSE,1.425539082508091
naive (sd = 1),15,3008,FALSE,5.81387175888248
naive (sd = 1),15,3009,FALSE,1.38755850850144
naive (sd = 1),15,3010,FALSE,1.3211309471762083
naive (sd = 1),15,3011,FALSE,1.2696784879493186
naive (sd = 1),15,3012,FALSE,1.2850912974923154
naive (sd = 1),15,3013,FALSE,1.1021435791144203
naive (sd = 1),15,3014,FALSE,3.188977393790839
naive (sd = 1),15,3015,FALSE,1.3011694532184659
naive (sd = 1),15,3016,FALSE,2.6051115103841926
naive (sd = 1),15,3017,FALSE,1.5231829148818294
naive (sd = 1),15,3018,FALSE,1.1985702629401414
naive (sd = 1),15,3019,FALSE,2.957275578471783
naive (sd = 1),15,3020,FALSE,2.00965612444665
naive (sd = 1),15,3021,FALSE,2.200827135615836
naive (sd = 1),15,3022,FALSE,2.8887382989001673
naive (sd = 1),15,3023,FALSE,1.4968191219014655
naive (sd = 1),15,3024,FALSE,10.275338709177335
naive (sd = 1),15,3025,FALSE,2.268985485531992
naive (sd = 1),15,3026,FALSE,1.5481539602726788
naive (sd = 1),15,3027,FALSE,1.314064948808843
naive (sd = 1),15,3028,FALSE,6.389345613722046
naive (sd = 1),15,3029,FALSE,2.8251014169685225
naive (sd = 1),15,3030,FALSE,1.3032281707183924
naive (sd = 1),15,3031,FALSE,4.205444905496485
naive (sd = 1),15,3032,FALSE,2.3939298229273134
naive (sd = 1),15,3033,FALSE,1.5368331318770512
naive (sd = 1),15,3034,FALSE,1.5478350498416833
naive (sd = 1),15,3035,FALSE,1.497135153623173
naive (sd = 1),15,3036,FALSE,4.098408843005003
naive (sd = 1),15,3037,FALSE,3.1813360269886073
naive (sd = 1),15,3038,FALSE,2.07936549742237
naive (sd = 1),15,3039,FALSE,2.0085402044685643
naive (sd = 1),15,3040,FALSE,1.9455353966536493
naive (sd = 1),15,3041,FALSE,1.7933583846552306
naive (sd = 1),15,3042,FALSE,2.472124068823212
naive (sd = 1),15,3043,FALSE,1.0588376526208398
naive (sd = 1),15,3044,FALSE,1.7727405702458412
naive (sd = 1),15,3045,FALSE,3.079485896757754
naive (sd = 1),15,3046,FALSE,1.179443407753365
naive (sd = 1),15,3047,FALSE,1.119985685501731
naive (sd = 1),15,3048,FALSE,1.2877909967786292
naive (sd = 1),15,3049,FALSE,2.0266893613069965
naive (sd = 1),15,3050,FALSE,3.2482498494059513
naive (sd = 1),15,3051,FALSE,1.289276962299031
naive (sd = 1),15,3052,FALSE,70.50240351674614
naive (sd = 1),15,3053,FALSE,3.5058101202489818
naive (sd = 1),15,3054,FALSE,2.2258381018846234
naive (sd = 1),15,3055,FALSE,1.7074415222022958
naive (sd = 1),15,3056,FALSE,1.8029998858312726
naive (sd = 1),15,3057,FALSE,1.6692270994869352
naive (sd = 1),15,3058,FALSE,1.5028642774486565
naive (sd = 1),15,3059,FALSE,1.841131161847861
naive (sd = 1),15,3060,FALSE,1.2429994926927976
naive (sd = 1),15,3061,FALSE,1.3565305614537992
naive (sd = 1),15,3062,FALSE,2.313016102930182
naive (sd = 1),15,3063,FALSE,3.501419992202997
naive (sd = 1),15,3064,FALSE,2.0435686317429083
naive (sd = 1),15,3065,FALSE,4.074250784509391
naive (sd = 1),15,3066,FALSE,17.209842408936954
naive (sd = 1),15,3067,FALSE,4.398534953205415
naive (sd = 1),15,3068,FALSE,2.866609247639841
naive (sd = 1),15,3069,FALSE,1.1901577713138605
naive (sd = 1),15,3070,FALSE,1.445417715112963
naive (sd = 1),15,3071,FALSE,1.3876531284338993
naive (sd = 1),15,3072,FALSE,6.77675626210226
naive (sd = 1),15,3073,FALSE,5.041589293129804
naive (sd = 1),15,3074,FALSE,1.8055324666244732
naive (sd = 1),15,3075,FALSE,1.3264898668207947
naive (sd = 1),15,3076,FALSE,2.3687098025547995
naive (sd = 1),15,3077,FALSE,6.028054791395591
naive (sd = 1),15,3078,FALSE,1.0916072110962471
naive (sd = 1),15,3079,FALSE,1.1284563057333001
naive (sd = 1),15,3080,FALSE,2.0101543947657823
naive (sd = 1),15,3081,FALSE,1.331594491814841
naive (sd = 1),15,3082,FALSE,1.8020687999937548
naive (sd = 1),15,3083,FALSE,1.674988999017182
naive (sd = 1),15,3084,FALSE,1.9805882728324247
naive (sd = 1),15,3085,FALSE,1.2053220600769743
naive (sd = 1),15,3086,FALSE,2.477443013661917
naive (sd = 1),15,3087,FALSE,4.684944745049842
naive (sd = 1),15,3088,FALSE,1.6731144740159472
naive (sd = 1),15,3089,FALSE,2.279910996757413
naive (sd = 1),15,3090,FALSE,5.308241032934071
naive (sd = 1),15,3091,FALSE,2.1429451971553672
naive (sd = 1),15,3092,FALSE,2.1559923971706065
naive (sd = 1),15,3093,FALSE,1.2484198428508544
naive (sd = 1),15,3094,FALSE,1.2168208617472807
naive (sd = 1),15,3095,FALSE,1.192388963375141
naive (sd = 1),15,3096,FALSE,1.1934574062824255
naive (sd = 1),15,3097,FALSE,1.5098833734839838
naive (sd = 1),15,3098,FALSE,1.5098833734839838
naive (sd = 1),15,3099,FALSE,1.0892599471138924
naive (sd = 1),15,3100,FALSE,2.291329337428725
naive (sd = 1),15,3101,FALSE,3.5204680408950177
naive (sd = 1),15,3102,FALSE,1.0413594901851997
naive (sd = 1),15,3103,FALSE,1.4611595066511185
naive (sd = 1),15,3104,FALSE,1.7010701186767447
naive (sd = 1),15,3105,FALSE,41.31897343064234
naive (sd = 1),15,3106,FALSE,1.3096583315758172
naive (sd = 1),15,3107,FALSE,1.1556079991035904
naive (sd = 1),15,3108,FALSE,1.2142921328694865
naive (sd = 1),15,3109,FALSE,1.183662811406164
naive (sd = 1),15,3110,FALSE,2.8736154809847716
naive (sd = 1),15,3111,FALSE,5.236581113597956
naive (sd = 1),15,3112,FALSE,7.039411426008172
naive (sd = 1),15,3113,FALSE,4.734534897660545
naive (sd = 1),15,3114,FALSE,2.068718191250153
naive (sd = 1),15,3115,FALSE,1.2530338473870932
naive (sd = 1),15,3116,FALSE,1.1314424913489263
naive (sd = 1),15,3117,FALSE,1.142630013752468
naive (sd = 1),15,3118,FALSE,1.7579029042166718
naive (sd = 1),15,3119,FALSE,1.9838956044041545
naive (sd = 1),15,3120,FALSE,1.4360218410580314
naive (sd = 1),15,3121,FALSE,5.267564949260477
naive (sd = 1),15,3122,FALSE,1.4534627761291226
naive (sd = 1),15,3123,FALSE,11.16459411531025
naive (sd = 1),15,3124,FALSE,1.4901201833007056
naive (sd = 1),15,3125,FALSE,26.42771634874977
naive (sd = 1),15,3126,FALSE,1.7520174303503464
naive (sd = 1),15,3127,FALSE,1.104018669600303
naive (sd = 1),15,3128,FALSE,1.2663555948813368
naive (sd = 1),15,3129,FALSE,1.4343217300559594
naive (sd = 1),15,3130,FALSE,1.4488267107993553
naive (sd = 1),15,3131,FALSE,1.1089585908774435
naive (sd = 1),15,3132,FALSE,1.4711154218225646
naive (sd = 1),15,3133,FALSE,1.2212415255775932
naive (sd = 1),15,3134,FALSE,1.50051959765362
naive (sd = 1),15,3135,FALSE,1.4097619387371034
naive (sd = 1),15,3136,FALSE,1.1480013340738944
naive (sd = 1),15,3137,FALSE,1.3795391006230202
naive (sd = 1),15,3138,FALSE,1.8867729121183212
naive (sd = 1),15,3139,FALSE,1.7046047195576537
naive (sd = 1),15,3140,FALSE,1.561276085831943
naive (sd = 1),15,3141,FALSE,1.314167267897168
naive (sd = 1),15,3142,FALSE,4.4685504552817035
naive (sd = 1),15,3143,FALSE,1.67677458554715
naive (sd = 1),15,3144,FALSE,1.9094702043095495
naive (sd = 1),15,3145,FALSE,1.9945805305151683
naive (sd = 1),15,3146,FALSE,1.0777253116544712
naive (sd = 1),15,3147,FALSE,1.1082098967730964
naive (sd = 1),15,3148,FALSE,1.0527383450483396
naive (sd = 1),15,3149,FALSE,14.112824787801909
naive (sd = 1),15,3150,FALSE,20.95610512516584
naive (sd = 1),15,3151,FALSE,1.3923718494661368
naive (sd = 1),15,3152,FALSE,1.8017347791827367
naive (sd = 1),15,3153,FALSE,2.254182410207374
naive (sd = 1),15,3154,FALSE,2.840470512111561
naive (sd = 1),15,3155,FALSE,3.3164262949204617
naive (sd = 1),15,3156,FALSE,1.6114573898194762
naive (sd = 1),15,3157,FALSE,1.8081563667347123
naive (sd = 1),15,3158,FALSE,2.415361502094834
naive (sd = 1),15,3159,FALSE,4.767884890030094
naive (sd = 1),15,3160,FALSE,1.77778019885185
naive (sd = 1),15,3161,FALSE,8.241884253581034
naive (sd = 1),15,3162,FALSE,12.577270226952379
naive (sd = 1),15,3163,FALSE,1.2655453088101196
naive (sd = 1),15,3164,FALSE,1.1721802266595032
naive (sd = 1),15,3165,FALSE,9.607374192210468
naive (sd = 1),15,3166,FALSE,1.2888527620688783
naive (sd = 1),15,3167,FALSE,2.0697896472017248
naive (sd = 1),15,3168,FALSE,1.7793363517981096
naive (sd = 1),15,3169,FALSE,1.3896885436806858
naive (sd = 1),15,3170,FALSE,1.1642092459216693
naive (sd = 1),15,3171,FALSE,1.134052791180431
naive (sd = 1),15,3172,FALSE,2.127070731328624
naive (sd = 1),15,3173,FALSE,2.4779219945419695
naive (sd = 1),15,3174,FALSE,4.898616262909929
naive (sd = 1),15,3175,FALSE,1.242918929588976
naive (sd = 1),15,3176,FALSE,1.308841514799209
naive (sd = 1),15,3177,FALSE,1.4555599749782706
naive (sd = 1),15,3178,FALSE,2.73005087184551
naive (sd = 1),15,3179,FALSE,2.2135616574299934
naive (sd = 1),15,3180,FALSE,1.2695652071014512
naive (sd = 1),15,3181,FALSE,13.316408642042239
naive (sd = 1),15,3182,FALSE,5.553959715955344
naive (sd = 1),15,3183,FALSE,11.930207810950797
naive (sd = 1),15,3184,FALSE,1.1778738031228204
naive (sd = 1),15,3185,FALSE,2.4299124826113
naive (sd = 1),15,3186,FALSE,2.1201254389785262
naive (sd = 1),15,3187,FALSE,5.579766955029917
naive (sd = 1),15,3188,FALSE,1.874830653228597
naive (sd = 1),15,3189,FALSE,3.355455787026382
naive (sd = 1),15,3190,FALSE,8.605198291864458
naive (sd = 1),15,3191,FALSE,4.572672101685363
naive (sd = 1),15,3192,FALSE,1.6531616372424482
naive (sd = 1),15,3193,FALSE,23.838933521602296
naive (sd = 1),15,3194,FALSE,1.4658771056580013
naive (sd = 1),15,3195,FALSE,1.3002957637733494
naive (sd = 1),15,3196,FALSE,1.217459705016925
naive (sd = 1),15,3197,FALSE,1.193273049932551
naive (sd = 1),15,3198,FALSE,2.2788169037400414
naive (sd = 1),15,3199,FALSE,17.311134288363537
naive (sd = 1),15,3200,FALSE,1.6449926010433655
naive (sd = 1),15,3201,FALSE,1.764652153939503
naive (sd = 1),15,3202,FALSE,1.2575600893613181
naive (sd = 1),15,3203,FALSE,3.0167886622086475
naive (sd = 1),15,3204,FALSE,1.4472213522498059
naive (sd = 1),15,3205,FALSE,1.2188298025279627
naive (sd = 1),15,3206,FALSE,2.1087765540319063
naive (sd = 1),15,3207,FALSE,7.3785960380272995
naive (sd = 1),15,3208,FALSE,3.4508828775077047
naive (sd = 1),15,3209,FALSE,1.2336344297013706
naive (sd = 1),15,3210,FALSE,1.487176292276636
naive (sd = 1),15,3211,FALSE,3.1737817807752533
naive (sd = 1),15,3212,FALSE,1.109778685843648
naive (sd = 1),15,3213,FALSE,1.181984387328046
naive (sd = 1),15,3214,FALSE,1.583868075476686
naive (sd = 1),15,3215,FALSE,2.408096245431255
naive (sd = 1),15,3216,FALSE,1.865767483747801
naive (sd = 1),15,3217,FALSE,3.0817631907493737
naive (sd = 1),15,3218,FALSE,3.2205853236605657
naive (sd = 1),15,3219,FALSE,1.2258059023434102
naive (sd = 1),15,3220,FALSE,1.1961586121754255
naive (sd = 1),15,3221,FALSE,1.4522075611205159
naive (sd = 1),15,3222,FALSE,1.4381468279846543
naive (sd = 1),15,3223,FALSE,1.4669228229649838
naive (sd = 1),15,3224,FALSE,2.0097821263479725
naive (sd = 1),15,3225,FALSE,1.2572449583082912
naive (sd = 1),15,3226,FALSE,2.068862888048618
naive (sd = 1),15,3227,FALSE,1.3407710450533332
naive (sd = 1),15,3228,FALSE,1.33637179861723
naive (sd = 1),15,3229,FALSE,1.358099264535082
naive (sd = 1),15,3230,FALSE,1.2298004625788241
naive (sd = 1),15,3231,FALSE,1.5212016101383012
naive (sd = 1),15,3232,FALSE,1.4316038083215228
naive (sd = 1),15,3233,FALSE,1.6043217920860022
naive (sd = 1),15,3234,FALSE,1.3779386951204473
naive (sd = 1),15,3235,FALSE,1.6478376437880902
naive (sd = 1),15,3236,FALSE,12.380327152459365
naive (sd = 1),15,3237,FALSE,1.253278316499514
naive (sd = 1),15,3238,FALSE,1.0200537623156025
naive (sd = 1),15,3239,FALSE,2.1043862566174196
naive (sd = 1),15,3240,FALSE,1.6770047356629814
naive (sd = 1),15,3241,FALSE,1.8425194694995553
naive (sd = 1),15,3242,FALSE,1.129587592006214
naive (sd = 1),15,3243,FALSE,1.9451558614249662
naive (sd = 1),15,3244,FALSE,2.2398544955699724
naive (sd = 1),15,3245,FALSE,2.8346000961116125
naive (sd = 1),15,3246,FALSE,2.017330119471791
naive (sd = 1),15,3247,FALSE,2.054093807894637
naive (sd = 1),15,3248,FALSE,3.6764797171794146
naive (sd = 1),15,3249,FALSE,2.498636856167991
naive (sd = 1),15,3250,FALSE,42.74733154268672
naive (sd = 1),15,3251,FALSE,1.6581965088087467
naive (sd = 1),15,3252,FALSE,2.439331697619423
naive (sd = 1),15,3253,FALSE,2.1603652058577993
naive (sd = 1),15,3254,FALSE,1.936376651422637
naive (sd = 1),15,3255,FALSE,2.972145385785217
naive (sd = 1),15,3256,FALSE,1.1381386848269672
naive (sd = 1),15,3257,FALSE,1.3740340295142597
naive (sd = 1),15,3258,FALSE,4.334152703287056
naive (sd = 1),15,3259,FALSE,1.4360644256633615
naive (sd = 1),15,3260,FALSE,11.885409756562376
naive (sd = 1),15,3261,FALSE,1.2553575446747307
naive (sd = 1),15,3262,FALSE,1.2986790989388426
naive (sd = 1),15,3263,FALSE,1.1563455309522779
naive (sd = 1),15,3264,FALSE,1.294660316256416
naive (sd = 1),15,3265,FALSE,1.4186055251802931
naive (sd = 1),15,3266,FALSE,1.9780468635560127
naive (sd = 1),15,3267,FALSE,1.2440861925167233
naive (sd = 1),15,3268,FALSE,1.2382015541209865
naive (sd = 1),15,3269,FALSE,1.168626438864002
naive (sd = 1),15,3270,FALSE,1.1883505449672027
naive (sd = 1),15,3271,FALSE,1.2629992929204097
naive (sd = 1),15,3272,FALSE,1.5246009997241372
naive (sd = 1),15,3273,FALSE,4.901781922202147
naive (sd = 1),15,3274,FALSE,3.44214866414077
naive (sd = 1),15,3275,FALSE,1.6133001662949804
naive (sd = 1),15,3276,FALSE,2.710645560514444
naive (sd = 1),15,3277,FALSE,2.8200290070924456
naive (sd = 1),15,3278,FALSE,1.3982782548282522
naive (sd = 1),15,3279,FALSE,1.681567146196798
naive (sd = 1),15,3280,FALSE,1.3472024002563114
naive (sd = 1),15,3281,FALSE,1.5639642741630941
naive (sd = 1),15,3282,FALSE,1.7383093969436607
naive (sd = 1),15,3283,FALSE,14.126440111813572
naive (sd = 1),15,3284,FALSE,1.4476874706036844
naive (sd = 1),15,3285,FALSE,1.4524348683553552
naive (sd = 1),15,3286,FALSE,2.7940572055046267
naive (sd = 1),15,3287,FALSE,2.8399227448164894
naive (sd = 1),15,3288,FALSE,1.7478470193291655
naive (sd = 1),15,3289,FALSE,2.27202446378465
naive (sd = 1),15,3290,FALSE,2.116120019833553
naive (sd = 1),15,3291,FALSE,1.6272377910481193
naive (sd = 1),15,3292,FALSE,2.0248433515302713
naive (sd = 1),15,3293,FALSE,1.1129664696896606
naive (sd = 1),15,3294,FALSE,3.895531669599974
naive (sd = 1),15,3295,FALSE,1.1543025439069834
naive (sd = 1),15,3296,FALSE,27.921007343218328
naive (sd = 1),15,3297,FALSE,2.222127562401079
naive (sd = 1),15,3298,FALSE,3.6902429957673055
naive (sd = 1),15,3299,FALSE,3.124811742653501
naive (sd = 1),15,3300,FALSE,1.2386839666592981
naive (sd = 1),15,3301,FALSE,1.6807708416388065
naive (sd = 1),15,3302,FALSE,2.972605736853182
naive (sd = 1),15,3303,FALSE,1.8750618611060366
naive (sd = 1),15,3304,FALSE,1.2812536008316866
naive (sd = 1),15,3305,FALSE,3.199394264974112
naive (sd = 1),15,3306,FALSE,1.228698124484856
naive (sd = 1),15,3307,FALSE,2.0686359419123086
naive (sd = 1),15,3308,FALSE,3.0898339044869
naive (sd = 1),15,3309,FALSE,1.6788788966725492
naive (sd = 1),15,3310,FALSE,1.22743647342975
naive (sd = 1),15,3311,FALSE,1.2084314696237843
naive (sd = 1),15,3312,FALSE,2.100994938994968
naive (sd = 1),15,3313,FALSE,2.851432342481032
naive (sd = 1),15,3314,FALSE,3.3394026603300873
naive (sd = 1),15,3315,FALSE,2.2949039232369466
naive (sd = 1),15,3316,FALSE,2.7327528000064274
naive (sd = 1),15,3317,FALSE,3.1184369472862534
naive (sd = 1),15,3318,FALSE,7.927498501998554
naive (sd = 1),15,3319,FALSE,2.455933554067785
naive (sd = 1),15,3320,FALSE,1.2679674573253392
naive (sd = 1),15,3321,FALSE,3.9421976264148495
naive (sd = 1),15,3322,FALSE,2.5045547710626237
naive (sd = 1),15,3323,FALSE,4.146261902560402
naive (sd = 1),15,3324,FALSE,1.621017642153889
naive (sd = 1),15,3325,FALSE,11.850641665209638
naive (sd = 1),15,3326,FALSE,12.410852347149046
naive (sd = 1),15,3327,FALSE,1.6781819613605145
naive (sd = 1),15,3328,FALSE,6.654518871264035
naive (sd = 1),15,3329,FALSE,4.143721781169285
naive (sd = 1),15,3330,FALSE,34.72795861361192
naive (sd = 1),15,3331,FALSE,33.72083035145883
naive (sd = 1),15,3332,FALSE,1.500997343695083
naive (sd = 1),15,3333,FALSE,1.2394095507353933
naive (sd = 1),15,3334,FALSE,1.1788498680632369
naive (sd = 1),15,3335,FALSE,1.889368552774359
naive (sd = 1),15,3336,FALSE,1.2454583161783523
naive (sd = 1),15,3337,FALSE,1.5627534308332178
naive (sd = 1),15,3338,FALSE,3.979537992170449
naive (sd = 1),15,3339,FALSE,4.592001062928864
naive (sd = 1),15,3340,FALSE,1.8893609981625228
naive (sd = 1),15,3341,FALSE,1.9816958409626368
naive (sd = 1),15,3342,FALSE,1.5315179092155167
naive (sd = 1),15,3343,FALSE,2.1643376107392323
naive (sd = 1),15,3344,FALSE,1.153156702304606
naive (sd = 1),15,3345,FALSE,2.144730488751781
naive (sd = 1),15,3346,FALSE,1.2872650223330997
naive (sd = 1),15,3347,FALSE,1.1025779036476264
naive (sd = 1),15,3348,FALSE,1.115234741643026
naive (sd = 1),15,3349,FALSE,1.7154537757923518
naive (sd = 1),15,3350,FALSE,1.7706193671285486
naive (sd = 1),15,3351,FALSE,7.683129737015361
naive (sd = 1),15,3352,FALSE,2.272558033865119
naive (sd = 1),15,3353,FALSE,1.6287744160097044
naive (sd = 1),15,3354,FALSE,2.208275550890771
naive (sd = 1),15,3355,FALSE,9.936678834818785
naive (sd = 1),15,3356,FALSE,4.3152029506138
naive (sd = 1),15,3357,FALSE,1.370140981262262
naive (sd = 1),15,3358,FALSE,1.2257215608137486
naive (sd = 1),15,3359,FALSE,1.2329559614135293
naive (sd = 1),15,3360,FALSE,1.377437856463673
naive (sd = 1),15,3361,FALSE,21.298335363279477
naive (sd = 1),15,3362,FALSE,1.4024988560722573
naive (sd = 1),15,3363,FALSE,1.6333029971487243
naive (sd = 1),15,3364,FALSE,2.5868509511916016
naive (sd = 1),15,3365,FALSE,1.7388814363186091
naive (sd = 1),15,3366,FALSE,1.4906880728367657
naive (sd = 1),15,3367,FALSE,1.2060079546309257
naive (sd = 1),15,3368,FALSE,1.6978186290962074
naive (sd = 1),15,3369,FALSE,1.4394271171185669
naive (sd = 1),15,3370,FALSE,2.1352979871307527
naive (sd = 1),15,3371,FALSE,8.186970230263533
naive (sd = 1),15,3372,FALSE,2.4372808838405517
naive (sd = 1),15,3373,FALSE,1.2270596632879527
naive (sd = 1),15,3374,FALSE,1.258537617180239
naive (sd = 1),15,3375,FALSE,1.386629631323357
naive (sd = 1),15,3376,FALSE,1.3813891116786596
naive (sd = 1),15,3377,FALSE,1.3251853002094296
naive (sd = 1),15,3378,FALSE,2.205387832017915
naive (sd = 1),15,3379,FALSE,1.1887211609794746
naive (sd = 1),15,3380,FALSE,1.2242352563902261
naive (sd = 1),15,3381,FALSE,5.603272390585015
naive (sd = 1),15,3382,FALSE,1.2199061219469896
naive (sd = 1),15,3383,FALSE,1.3445438226618254
naive (sd = 1),15,3384,FALSE,1.6066559948350494
naive (sd = 1),15,3385,FALSE,2.6314693840192853
naive (sd = 1),15,3386,FALSE,2.72514830774612
naive (sd = 1),15,3387,FALSE,4.496988146316186
naive (sd = 1),15,3388,FALSE,2.938435960468565
naive (sd = 1),15,3389,FALSE,3.1636147838894715
naive (sd = 1),15,3390,FALSE,1.898706965449842
naive (sd = 1),15,3391,FALSE,6.202580154953005
naive (sd = 1),15,3392,FALSE,1.4410598966602803
naive (sd = 1),15,3393,FALSE,1.3751190433213862
naive (sd = 1),15,3394,FALSE,1.3166023869334107
naive (sd = 1),15,3395,FALSE,2.272081551481295
naive (sd = 1),15,3396,FALSE,2.638984471312744
naive (sd = 1),15,3397,FALSE,2.6310779833010245
naive (sd = 1),15,3398,FALSE,1.0638916295726417
naive (sd = 1),15,3399,FALSE,1.0646931183354729
naive (sd = 1),15,3400,FALSE,1.1367245809635302
naive (sd = 1),15,3401,FALSE,1.3081027233962261
naive (sd = 1),15,3402,FALSE,7.74818646185216
naive (sd = 1),15,3403,FALSE,2.7078938069833773
naive (sd = 1),15,3404,FALSE,3.681248181734874
naive (sd = 1),15,3405,FALSE,1.2913073209391301
naive (sd = 1),15,3406,FALSE,11.62624855690868
naive (sd = 1),15,3407,FALSE,45.547414869209206
naive (sd = 1),15,3408,FALSE,7.74210672273156
naive (sd = 1),15,3409,FALSE,1.1158781935048487
naive (sd = 1),15,3410,FALSE,1.3951109121280987
naive (sd = 1),15,3411,FALSE,2.2698415100835656
naive (sd = 1),15,3412,FALSE,2.676725884057405
naive (sd = 1),15,3413,FALSE,1.7015566201823766
naive (sd = 1),15,3414,FALSE,1.6607061986968614
naive (sd = 1),15,3415,FALSE,1.5469471597813684
naive (sd = 1),15,3416,FALSE,1.492161984417896
naive (sd = 1),15,3417,FALSE,2.2330147094081103
naive (sd = 1),15,3418,FALSE,2.1889631559923424
naive (sd = 1),15,3419,FALSE,6.045063172285395
naive (sd = 1),15,3420,FALSE,5.13213661012431
naive (sd = 1),15,3421,FALSE,1.3490283508998389
naive (sd = 1),15,3422,FALSE,1.3380577731933159
naive (sd = 1),15,3423,FALSE,20.447789758540164
naive (sd = 1),15,3424,FALSE,2.6294408580119244
naive (sd = 1),15,3425,FALSE,11.475229509914524
naive (sd = 1),15,3426,FALSE,2.0550576499968107
naive (sd = 1),15,3427,FALSE,1.2843845805592424
naive (sd = 1),15,3428,FALSE,1.1239482430618437
naive (sd = 1),15,3429,FALSE,1.4479260337392217
naive (sd = 1),15,3430,FALSE,1.9036409531302827
naive (sd = 1),15,3431,FALSE,1.254401121370201
naive (sd = 1),15,3432,FALSE,1.505739213591267
naive (sd = 1),15,3433,FALSE,1.2975358360696954
naive (sd = 1),15,3434,FALSE,1.7398806251716168
naive (sd = 1),15,3435,FALSE,11.00174373530742
naive (sd = 1),15,3436,FALSE,2.0075607873769132
naive (sd = 1),15,3437,FALSE,1.9195607540420412
naive (sd = 1),15,3438,FALSE,1.7603712246708403
naive (sd = 1),15,3439,FALSE,1.9161697724244116
naive (sd = 1),15,3440,FALSE,1.2586434775751392
naive (sd = 1),15,3441,FALSE,2.13393163338049
naive (sd = 1),15,3442,FALSE,1.692291788818058
naive (sd = 1),15,3443,FALSE,1.242655513306495
naive (sd = 1),15,3444,FALSE,1.2565165360780548
naive (sd = 1),15,3445,FALSE,1.0525908688600514
naive (sd = 1),15,3446,FALSE,1.2316686371532406
naive (sd = 1),15,3447,FALSE,39.480315881522664
naive (sd = 1),15,3448,FALSE,4.103012948403346
naive (sd = 1),15,3449,FALSE,7.513508750141243
naive (sd = 1),15,3450,FALSE,15.853887241223482
naive (sd = 1),15,3451,FALSE,6.198281721776899
